,LINK_ID,Source,Target,ROAD_USE,LANES,ROAD_RANK,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,ROAD_TYPE,ROAD_NO,TMPID,UPLOAD_ID,SOSFNODEID,SOSTNODEID,SHAPE_STLe
5300,1510347300,1510127000,1510126800,0,3.0,107,-,0,000,60.0,0,0.0,0.0,"도로명부여전,불로대교",geostoryco,5,60170,151,003,-,TMP20180709162173,geostoryco20180731130723,TMP20180709171770,TMP20180709171776,495.994631615
5301,1510347400,1510126700,1510127700,0,2.0,107,-,0,108,60.0,0,0.0,450.0,도로명부여전,geostoryco,5,60170,151,000,-,TMP20180709162200,geostoryco20180731130723,TMP20180709171765,TMP20180709171764,632.979960571
5302,1510347500,1510127800,1510126100,0,1.0,107,-,0,108,60.0,0,0.0,0.0,도로명부여전,geostoryco,5,60170,151,000,-,TMP20180709162159,geostoryco20180731130723,TMP20180709171789,TMP20180709171786,713.944380606
5303,1510347600,1510127200,1510127100,0,2.0,107,팔공로53길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135818,geostoryco20180731130723,TMPIDN20180719125288,TMPIDN20180719125289,138.789154803
5304,1510347700,1510127300,1510127200,0,3.0,107,팔공로53길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135829,geostoryco20180731130723,TMPIDN20180719125287,TMPIDN20180719125288,133.212793352
5305,1510347800,1510127400,1510127300,0,3.0,107,팔공로53길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135821,geostoryco20180731130723,TMPIDN20180719125286,TMPIDN20180719125287,235.98537635
5306,1510347900,1510127100,1510127200,0,2.0,107,팔공로53길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135766,geostoryco20180731130723,TMPIDN20180719125289,TMPIDN20180719125288,138.673752057
5307,1510348000,1510127800,1510126600,0,3.0,107,-,0,000,60.0,0,0.0,0.0,도로명부여전,geostoryco,5,60170,151,000,-,TMP20180711160906,geostoryco20180731130723,TMP20180709171789,TMP20180711160701,288.037163529
5308,1510348100,1510127200,1510127300,0,3.0,107,팔공로53길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135776,geostoryco20180731130723,TMPIDN20180719125288,TMPIDN20180719125287,133.283195914
5309,1510348200,1510126600,1510127800,0,3.0,107,-,0,000,60.0,0,0.0,0.0,도로명부여전,geostoryco,5,60170,151,000,-,TMP20180711160905,geostoryco20180731130723,TMP20180711160701,TMP20180709171789,285.031211481
5310,1510348300,1510127300,1510127400,0,3.0,107,팔공로53길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135769,geostoryco20180731130723,TMPIDN20180719125287,TMPIDN20180719125286,235.769064616
5311,1510348400,1510127700,1510127000,0,1.0,107,-,0,108,60.0,0,0.0,0.0,도로명부여전,geostoryco,5,60170,151,000,-,TMP20180709162126,geostoryco20180731130723,TMP20180709171764,TMP20180709171770,299.247176062
5312,1510348500,1510126900,1510127800,0,1.0,107,-,0,108,40.0,0,0.0,450.0,도로명부여전,geostoryco,5,60170,151,000,-,TMP20180713112502,geostoryco20180731130723,TMP20180713104602,TMP20180709171789,240.608705939
5313,1510348600,1510127600,1510127400,0,2.0,107,팔공로53길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135819,geostoryco20180731130723,TMPIDN20180719125285,TMPIDN20180719125286,287.3358233
5314,1510348700,1510127400,1510127600,0,2.0,107,팔공로53길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135767,geostoryco20180731130723,TMPIDN20180719125286,TMPIDN20180719125285,268.783184071
5315,1510348800,1510127100,1510127900,0,1.0,107,팔공로53길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135762,geostoryco20180731130723,TMPIDN20180719125289,TMPIDN20180719125262,322.205528213
5316,1510348900,1510127900,1510127100,0,1.0,107,팔공로53길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135844,geostoryco20180731130723,TMPIDN20180719125262,TMPIDN20180719125289,301.841105481
5317,1510349000,1510127500,1510127600,0,2.0,107,-,0,000,30.0,0,0.0,0.0,도로명부여전,geostoryco,5,60170,151,000,-,TMPIDL20180719135812,geostoryco20180731130723,TMPIDN20180719125284,TMPIDN20180719125285,308.719528275
5318,1510349100,1510127600,1510127500,0,2.0,107,-,0,000,30.0,0,0.0,0.0,도로명부여전,geostoryco,5,60170,151,000,-,TMPIDL20180719135760,geostoryco20180731130723,TMPIDN20180719125285,TMPIDN20180719125284,309.167404417
5319,1510349200,1510128300,1510127100,0,1.0,107,팔공로45길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135813,geostoryco20180731130723,TMPIDN20180719125290,TMPIDN20180719125289,371.211752631
5320,1510349300,1510127100,1510128300,0,1.0,107,팔공로45길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135761,geostoryco20180731130723,TMPIDN20180719125289,TMPIDN20180719125290,371.264352041
5321,1510349400,1510127300,1510128100,0,2.0,107,팔공로49길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135826,geostoryco20180731130723,TMPIDN20180719125287,TMPIDN20180719125293,367.998384381
5322,1510349500,1510127400,1510128000,0,3.0,107,팔공로51길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135824,geostoryco20180731130723,TMPIDN20180719125286,TMPIDN20180719125294,366.795379181
5323,1510349600,1510128000,1510127400,0,3.0,107,팔공로51길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135771,geostoryco20180731130723,TMPIDN20180719125294,TMPIDN20180719125286,366.813691136
5324,1510349700,1510128100,1510127300,0,2.0,107,팔공로49길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135773,geostoryco20180731130723,TMPIDN20180719125293,TMPIDN20180719125287,367.903975025
5325,1510349800,1510128400,1510127200,0,3.0,107,팔공로47길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135768,geostoryco20180731130723,TMPIDN20180719125291,TMPIDN20180719125288,371.29497076
5326,1510349900,1510127200,1510128400,0,3.0,107,팔공로47길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135820,geostoryco20180731130723,TMPIDN20180719125288,TMPIDN20180719125291,371.29197059
5327,1510350000,1510128300,1510127900,0,1.0,107,팔공로53길,0,000,40.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135814,geostoryco20180731130723,TMPIDN20180719125290,TMPIDN20180719125262,304.60670235
5328,1510350100,1510127900,1510128300,0,1.0,107,팔공로53길,0,000,40.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135845,geostoryco20180731130723,TMPIDN20180719125262,TMPIDN20180719125290,323.698905203
5329,1510350200,1510127700,1510017600,0,2.0,107,-,0,000,60.0,0,0.0,0.0,도로명부여전,geostoryco,5,60170,151,000,-,TMP20180709162204,geostoryco20180731130723,TMP20180709171764,,331.365155552
5330,1510350300,1510017600,1510127700,0,2.0,107,-,0,000,60.0,0,0.0,0.0,도로명부여전,geostoryco,5,60170,151,000,-,TMP20180709162278,geostoryco20180731130723,,TMP20180709171764,339.667036115
5331,1510350400,1510128600,1510127600,0,2.0,107,팔공로53길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135842,geostoryco20180731130723,TMPIDN20180719125260,TMPIDN20180719125285,411.683707182
5332,1510350500,1510127600,1510128600,0,2.0,107,팔공로53길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135843,geostoryco20180731130723,TMPIDN20180719125285,TMPIDN20180719125260,411.577199469
5333,1510350600,1510127800,1510128500,0,3.0,107,-,0,000,60.0,0,0.0,0.0,도로명부여전,geostoryco,5,60170,151,000,-,TMP20180709162331,geostoryco20180731130723,TMP20180709171789,TMP20180709171788,380.497700295
5334,1510350700,1510128500,1510127800,0,3.0,107,-,0,000,60.0,0,0.0,0.0,도로명부여전,geostoryco,5,60170,151,000,-,TMP20180709162445,geostoryco20180731130723,TMP20180709171788,TMP20180709171789,380.138528594
5335,1510350800,1510128000,1510128200,0,3.0,107,팔공로51길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135828,geostoryco20180731130723,TMPIDN20180719125294,TMPIDN20180719125292,181.329857091
5336,1510350900,1510128200,1510128100,0,3.0,107,팔공로49길,0,000,40.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135848,geostoryco20180731130723,TMPIDN20180719125292,TMPIDN20180719125293,56.5181433498
5337,1510351000,1510128100,1510128400,0,3.0,107,팔공로47길,0,000,40.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135777,geostoryco20180731130723,TMPIDN20180719125293,TMPIDN20180719125291,128.761453748
5338,1510351100,1510128400,1510128300,0,2.0,107,-,0,000,40.0,0,0.0,0.0,도로명부여전,geostoryco,5,60170,151,000,-,TMPIDL20180719135765,geostoryco20180731130723,TMPIDN20180719125291,TMPIDN20180719125290,139.00082352
5339,1510351200,1510128200,1510128000,0,3.0,107,팔공로51길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135775,geostoryco20180731130723,TMPIDN20180719125292,TMPIDN20180719125294,180.601759918
5340,1510351300,1510128100,1510128200,0,3.0,107,팔공로49길,0,000,40.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135823,geostoryco20180731130723,TMPIDN20180719125293,TMPIDN20180719125292,56.951436412
5341,1510351400,1510128400,1510128100,0,3.0,107,팔공로47길,0,000,40.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135830,geostoryco20180731130723,TMPIDN20180719125291,TMPIDN20180719125293,128.503307536
5342,1510351500,1510128300,1510128400,0,2.0,107,-,0,000,40.0,0,0.0,0.0,도로명부여전,geostoryco,5,60170,151,000,-,TMPIDL20180719135817,geostoryco20180731130723,TMPIDN20180719125290,TMPIDN20180719125291,138.788567339
5343,1510351600,1510128000,1510129200,0,2.0,107,팔공로51길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135770,geostoryco20180731130723,TMPIDN20180719125294,TMPIDN20180719125300,167.259248467
5344,1510351700,1510129200,1510128000,0,2.0,107,팔공로51길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135822,geostoryco20180731130723,TMPIDN20180719125300,TMPIDN20180719125294,167.202948378
5345,1510351800,1510129000,1510128300,0,2.0,107,팔공로45길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135815,geostoryco20180731130723,TMPIDN20180719125298,TMPIDN20180719125290,165.926697194
5346,1510351900,1510128300,1510129000,0,2.0,107,팔공로45길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135763,geostoryco20180731130723,TMPIDN20180719125290,TMPIDN20180719125298,165.825296989
5347,1510352000,1510129100,1510128400,0,2.0,107,팔공로47길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135816,geostoryco20180731130723,TMPIDN20180719125299,TMPIDN20180719125291,165.374201332
5348,1510352100,1510128400,1510129100,0,2.0,107,팔공로47길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135764,geostoryco20180731130723,TMPIDN20180719125291,TMPIDN20180719125299,165.415807221
5349,1510352200,1510128200,1510018900,0,4.0,107,팔공로49길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135772,geostoryco20180731130723,TMPIDN20180719125292,,165.155130411
5350,1510352300,1510018900,1510128200,0,4.0,107,팔공로49길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135825,geostoryco20180731130723,,TMPIDN20180719125292,165.244756439
5351,1510352400,1510128700,1510128800,0,3.0,104,팔공로,0,000,70.0,0,0.0,450.0,봉무지하차도,geostoryco,5,60170,151,002,80,TMP20180709162872,geostoryco20180731130723,TMP20180709171784,TMP20180709171778,798.809185064
5352,1510352500,1510128800,1510128700,0,3.0,104,팔공로,0,000,70.0,0,0.0,450.0,봉무지하차도,geostoryco,5,60170,151,002,80,TMP20180709162873,geostoryco20180731130723,TMP20180709171778,TMP20180709171784,799.278853423
5353,1510352600,1510128900,1510129300,0,2.0,107,-,0,000,40.0,0,0.0,0.0,도로명부여전,geostoryco,5,60170,151,000,-,TMPIDL20180719135811,geostoryco20180731130723,TMPIDN20180719125261,TMPIDN20180719125295,785.935418756
5354,1510352700,1510018900,1510129300,0,3.0,107,팔공로50길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135875,geostoryco20180731130723,,TMPIDN20180719125295,212.91793498
5355,1510352800,1510129300,1510018900,0,3.0,107,팔공로50길,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135876,geostoryco20180731130723,TMPIDN20180719125295,,212.451678847
5356,1510352900,1510129400,1510129000,0,2.0,107,팔공로,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135774,geostoryco20180731130723,TMPIDN20180719125296,TMPIDN20180719125298,217.826573753
5357,1510353000,1510129000,1510129400,0,2.0,107,팔공로,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,151,000,-,TMPIDL20180719135827,geostoryco20180731130723,TMPIDN20180719125298,TMPIDN20180719125296,217.89718308
5358,1510353100,1510129300,1510128900,0,2.0,107,-,0,000,40.0,0,0.0,0.0,도로명부여전,geostoryco,5,60170,151,000,-,TMPIDL20180719135759,geostoryco20180731130723,TMPIDN20180719125295,TMPIDN20180719125261,803.444248951
5359,1510353200,1510129300,1510129400,0,2.0,107,-,0,000,30.0,0,0.0,0.0,도로명부여전,geostoryco,5,60170,151,000,-,TMPIDL20180719135877,geostoryco20180731130723,TMPIDN20180719125295,TMPIDN20180719125296,323.046696406
5360,1510353300,1510129400,1510129300,0,2.0,107,-,0,000,30.0,0,0.0,0.0,도로명부여전,geostoryco,5,60170,151,000,-,TMPIDL20180719135878,geostoryco20180731130723,TMPIDN20180719125296,TMPIDN20180719125295,322.79635946
5361,1510353400,1510129400,1510129500,0,2.0,107,-,0,000,30.0,0,0.0,0.0,도로명부여전,geostoryco,5,60170,151,000,-,TMPIDL20180719135810,geostoryco20180731130723,TMPIDN20180719125296,TMPIDN20180719125297,177.997029372
5362,1510353500,1510129500,1510129400,0,2.0,107,-,0,000,30.0,0,0.0,0.0,도로명부여전,geostoryco,5,60170,151,000,-,TMPIDL20180719135758,geostoryco20180731130723,TMPIDN20180719125297,TMPIDN20180719125296,177.675518861
5363,1550319300,1550101900,1550102200,0,1.0,107,미술관로,0,108,40.0,0,0.0,0.0,,geostoryco,5,60170,155,000,-,TMP20180709162127,geostoryco20180731130723,TMP20180709171653,TMP20180709171654,130.388822274
5364,1550319400,1550102100,1550102200,0,2.0,107,미술관로,0,000,60.0,0,0.0,0.0,,geostoryco,5,60170,155,000,-,TMP20180709162766,geostoryco20180731130723,TMP20180709171656,TMP20180709171654,63.481366063
5365,1550319500,1550102200,1550102000,0,1.0,107,미술관로,0,108,40.0,0,0.0,0.0,,geostoryco,5,60170,155,000,-,TMP20180709162162,geostoryco20180731130723,TMP20180709171654,TMP20180709171657,155.886541045
5366,1550319600,1550102200,1550102100,0,2.0,107,미술관로,0,000,60.0,0,0.0,0.0,,geostoryco,5,60170,155,000,-,TMP20180709162773,geostoryco20180731130723,TMP20180709171654,TMP20180709171656,91.7068900699
5367,1550319700,1550102200,1550102300,0,2.0,107,미술관로,0,000,60.0,0,0.0,0.0,,geostoryco,5,60170,155,000,-,TMPL20180718160903,geostoryco20180731130723,TMP20180709171654,TMPIDN20180719125337,331.969018549
5368,1550319800,1550102300,1550102200,0,2.0,107,미술관로,0,000,60.0,0,0.0,0.0,,geostoryco,5,60170,155,000,-,TMPL20180718160906,geostoryco20180731130723,TMPIDN20180719125337,TMP20180709171654,302.81561577
5369,1550319900,1550102300,1550102400,0,2.0,107,-,0,000,50.0,0,0.0,0.0,도로명부여전,geostoryco,5,60170,155,000,-,TMPIDL20180719135956,geostoryco20180731130723,TMPIDN20180719125337,TMPIDN20180719125339,659.739172988
5370,1550320000,1550102400,1550102300,0,2.0,107,-,0,000,50.0,0,0.0,0.0,도로명부여전,geostoryco,5,60170,155,000,-,TMPIDL20180719135954,geostoryco20180731130723,TMPIDN20180719125339,TMPIDN20180719125337,636.95502376
5371,1550320100,1550002600,1550102600,0,1.0,103,일반국도25호선,0,000,70.0,0,0.0,0.0,달구벌대로,geostoryco,5,60170,155,000,25,TMPIDN2018072513081,geostoryco20180731130723,,TMP20180709171667,771.416843602
5372,1550320200,1550102600,1550002600,0,5.0,103,일반국도25호선,0,000,70.0,0,0.0,0.0,달구벌대로,geostoryco,5,60170,155,000,25,TMPIDN2018072513084,geostoryco20180731130723,TMP20180709171667,,769.058059288
5373,1550320300,1550102300,1550102700,0,2.0,107,미술관로,0,000,60.0,0,0.0,0.0,,geostoryco,5,60170,155,000,-,TMPL20180718160901,geostoryco20180731130723,TMPIDN20180719125337,TMPIDN20180719125338,583.070287008
5374,1550320400,1550102700,1550102300,0,2.0,107,미술관로,0,000,60.0,0,0.0,0.0,,geostoryco,5,60170,155,000,-,TMPL20180718160904,geostoryco20180731130723,TMPIDN20180719125338,TMPIDN20180719125337,582.013696513
5375,1550320500,1550102600,1550102500,0,2.0,107,야구전설로,0,000,50.0,0,0.0,0.0,,geostoryco,5,60170,155,000,-,TMP20180709162761,geostoryco20180731130723,TMP20180709171667,TMP20180709171661,1022.9365231
5376,1550320600,1550102500,1550102600,0,2.0,107,야구전설로,0,000,50.0,0,0.0,0.0,,geostoryco,5,60170,155,000,-,TMP20180709162760,geostoryco20180731130723,TMP20180709171661,TMP20180709171667,1019.79836256
5377,1550320700,1550102700,1550102800,0,2.0,107,-,0,000,40.0,0,0.0,0.0,도로명부여전,geostoryco,5,60170,155,000,-,TMPIDL20180719135953,geostoryco20180731130723,TMPIDN20180719125338,TMPIDN20180719125340,484.397021556
5378,1550320800,1550102800,1550102700,0,2.0,107,-,0,000,40.0,0,0.0,0.0,도로명부여전,geostoryco,5,60170,155,000,-,TMPIDL20180719135955,geostoryco20180731130723,TMPIDN20180719125340,TMPIDN20180719125338,478.178723582
5379,1550320900,1550007900,1550102700,0,2.0,107,미술관로,0,000,60.0,0,0.0,0.0,,geostoryco,5,60170,155,000,-,TMPL20180718160905,geostoryco20180731130723,,TMPIDN20180719125338,284.828141998
5380,1550321000,1550102700,1550007900,0,2.0,107,미술관로,0,000,60.0,0,0.0,0.0,,geostoryco,5,60170,155,000,-,TMPL20180718160902,geostoryco20180731130723,TMPIDN20180719125338,,284.558671921
5381,1550321100,1550102600,1550002000,0,1.0,103,일반국도25호선,0,000,70.0,0,0.0,0.0,달구벌대로,geostoryco,5,60170,155,000,25,TMPIDN2018072513082,geostoryco20180731130723,TMP20180709171667,,498.893883635
5382,1550321200,1550002000,1550102600,0,5.0,103,일반국도25호선,0,000,70.0,0,0.0,0.0,달구벌대로,geostoryco,5,60170,155,000,25,TMPIDN2018072513083,geostoryco20180731130723,,TMP20180709171667,496.249899965
5383,1550321300,1550007900,1550102900,0,2.0,107,미술관로,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,155,000,-,TMPIDL20180718160701,geostoryco20180731130723,,TMPIDN20180719125341,73.1189356245
5384,1550321400,1550102900,1550007900,0,2.0,107,미술관로,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,155,000,-,TMPIDL20180720150201,geostoryco20180731130723,TMPIDN20180719125341,,74.6967741998
5385,1550321500,1550102900,1550103000,0,2.0,107,월드컵로,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,155,000,-,TMPIDL20180719135952,geostoryco20180731130723,TMPIDN20180719125341,TMPIDN20180719125336,1689.76877618
5386,1550321600,1550103000,1550102900,0,1.0,107,월드컵로,0,000,30.0,0,0.0,0.0,,geostoryco,5,60170,155,000,-,TMPIDL20180719135951,geostoryco20180731130723,TMPIDN20180719125336,TMPIDN20180719125341,1647.80679524
5387,1540091302,1540085600,1540030000,0,5.0,104,호곡로,0,000,80.0,0,0.0,0.0,분할전ID_1540091300,geostoryco,5,60170,154,000,33,,geostoryco20180731130723,TMP20180709171803,,975.735640805
5388,1540090801,1540029900,1540030200,0,2.0,104,구리로,0,000,60.0,0,0.0,0.0,"병합전_1540090800,1540091000",geostoryco,5,60170,154,000,41,,geostoryco20180731130723,,,1089.10875504
5389,1540090901,1540030200,1540029900,0,2.0,104,구리로,0,000,60.0,0,0.0,0.0,"병합전_1540090900,1540091100",geostoryco,5,60170,154,000,41,,geostoryco20180731130723,,,1107.27811188
5390,1540091201,1540030000,1540085600,0,5.0,104,호곡로,0,000,80.0,0,0.0,0.0,분할전ID_1540091200,geostoryco,5,60170,154,000,33,,geostoryco20180731130723,,TMP20180709171803,976.261891996
5391,1560303002,1560116800,1560098100,0,3.0,101,중부내륙고속지선,0,000,100.0,5,0.0,0.0,분할전ID_1560303000,geostoryco,5,60170,156,000,451,,geostoryco20180731130723,TMP20180709171651,,1737.5929649
5392,1560303101,1560098100,1560116800,0,3.0,101,중부내륙고속지선,0,000,100.0,5,0.0,0.0,분할전ID_1560303100,geostoryco,5,60170,156,000,451,,geostoryco20180731130723,,TMP20180709171651,1737.94848819
5393,1560301401,1560098300,1560115000,0,3.0,104,성서4차첨단로,0,000,60.0,0,0.0,0.0,분할전ID_1560301400,geostoryco,5,60170,156,000,-,,geostoryco20180731130723,,TMPIDN20180719125312,664.661481963
5394,1560301503,1560115000,1560098300,0,3.0,104,성서4차첨단로,0,000,60.0,0,0.0,0.0,분할전ID_1560301500,geostoryco,5,60170,156,000,-,,geostoryco20180731130723,TMPIDN20180719125312,,664.76403131
5395,1540189703,1540082000,1540083100,0,3.0,104,사수로,0,000,60.0,0,0.0,0.0,분할전ID_1540189700,geostoryco,5,60170,154,000,-,,geostoryco20180731130723,TMP20180709171751,TMPIDN20180719125268,434.644172305
5396,1540189802,1540083100,1540082000,0,3.0,104,사수로,0,000,60.0,0,0.0,0.0,분할전ID_1540189800,geostoryco,5,60170,154,000,-,,geostoryco20180731130723,TMPIDN20180719125268,TMP20180709171751,433.586505513
5397,1560106301,1570014300,1570205800,0,3.0,107,성암로,0,000,60.0,0,0.0,0.0,분할전ID_1560106300,geostoryco,5,60170,157,000,-,,geostoryco20180731130723,,TMP20180709171604,556.3043952
5398,1560106401,1570205800,1570014300,0,3.0,107,성암로,0,000,60.0,0,0.0,0.0,분할전ID_1560106400,geostoryco,5,60170,157,000,-,,geostoryco20180731130723,TMP20180709171604,,556.92411142
5399,1560021303,1560113600,1560007600,0,1.0,104,공단대천길,0,000,40.0,0,0.0,0.0,분류전ID_1560021300,geostoryco,5,60170,156,000,-,,geostoryco20180731130723,TMP20180709171647,,217.001756585
5400,1560021401,1560007600,1560113600,0,1.0,104,공단대천길,0,000,40.0,0,0.0,0.0,분류전ID_1560021400,geostoryco,5,60170,156,000,-,,geostoryco20180731130723,,TMP20180709171647,219.370095061
5401,1560080403,1560113900,1560024900,0,3.0,104,갈산로,0,000,60.0,0,0.0,0.0,분류전ID_1560080400,geostoryco,5,60170,156,000,27,,geostoryco20180731130723,TMP20180709171636,,220.260883234
5402,1560080701,1560024900,1560113900,0,3.0,104,갈산로,0,000,60.0,0,0.0,0.0,분류전ID_1560080700,geostoryco,5,60170,156,000,27,,geostoryco20180731130723,,TMP20180709171636,228.304463434
5403,1560300602,1570204500,1560098000,0,3.0,104,성천로,0,000,60.0,0,0.0,0.0,분할전ID_1560300600,geostoryco,5,60170,156,000,-,,geostoryco20180731130723,TMP20180709171630,,256.095646469
5404,1570227503,1570014900,1570202600,0,1.0,107,사문진로,0,000,60.0,0,0.0,0.0,"분할전ID1570227500,사문진교",geostoryco,5,60170,157,003,-,,geostoryco20180731130723,,TMP20180709171621,340.703977491
5405,1560301403,1560114300,1560097800,0,3.0,104,성서4차첨단로,0,000,60.0,0,0.0,0.0,분할전ID_1560301400,geostoryco,5,60170,156,000,-,,geostoryco20180731130723,TMPIDN20180719125314,,103.413340541
5406,1560301501,1560097800,1560114300,0,3.0,104,성서4차첨단로,0,000,60.0,0,0.0,0.0,분할전ID_1560301500,geostoryco,5,60170,156,000,-,,geostoryco20180731130723,,TMPIDN20180719125314,103.704869269
5407,1560021402,1560113600,1560114000,0,1.0,104,공단대천길,0,000,40.0,0,0.0,0.0,분류전ID_1560021400,geostoryco,5,60170,156,000,-,,geostoryco20180731130723,TMP20180709171647,TMPIDN20180719125316,214.136164164
5408,1570568501,1570188500,1570202400,0,2.0,103,일반국도5호선,0,000,70.0,0,0.0,0.0,,geostoryco,5,60170,157,000,5,,geostoryco20180731130723,,TMP20180709171600,241.497205132
5409,1570568602,1570202400,1570188500,0,2.0,103,일반국도5호선,0,000,70.0,0,0.0,0.0,,geostoryco,5,60170,157,000,5,,geostoryco20180731130723,TMP20180709171600,,247.634107659
5410,1560300501,1560098000,1570204500,0,3.0,104,성천로,0,000,60.0,0,0.0,0.0,분할전ID_1560300500,geostoryco,5,60170,156,000,-,,geostoryco20180731130723,,TMP20180709171630,257.678323191
5411,1560300502,1570204500,1570186200,0,3.0,104,성천로,0,000,60.0,0,0.0,0.0,분할전ID_1560300500,geostoryco,5,60170,157,000,-,,geostoryco20180731130723,TMP20180709171630,,339.698097107
5412,1560300601,1570186200,1570204500,0,3.0,104,성천로,0,000,60.0,0,0.0,0.0,분할전ID_1560300600,geostoryco,5,60170,157,000,-,,geostoryco20180731130723,,TMP20180709171630,342.284378117
5413,1560301402,1560115000,1560114300,0,3.0,104,성서4차첨단로,0,000,60.0,0,0.0,0.0,분할전ID_1560301400,geostoryco,5,60170,156,000,-,,geostoryco20180731130723,TMPIDN20180719125312,TMPIDN20180719125314,399.333458447
5414,1560301502,1560114300,1560115000,0,3.0,104,성서4차첨단로,0,000,60.0,0,0.0,0.0,분할전ID_1560301500,geostoryco,5,60170,156,000,-,,geostoryco20180731130723,TMPIDN20180719125314,TMPIDN20180719125312,398.872003823
5415,1570227602,1570014900,3670239600,0,2.0,107,사문진로,0,000,50.0,0,0.0,0.0,"분할전ID1570227600,사문진교",geostoryco,5,60170,157,003,-,,geostoryco20180731130723,,TMP20180709171629,526.620677467
5416,1570227601,1570202600,1570014900,0,1.0,107,사문진로,0,000,60.0,0,0.0,0.0,"분할전ID1570227600,사문진교",geostoryco,5,60170,157,003,-,,geostoryco20180731130723,TMP20180709171621,,336.04336459
5417,1560080401,1560007500,1560114400,0,3.0,104,갈산로,0,000,60.0,0,0.0,0.0,분류전ID_1560080400,geostoryco,5,60170,156,000,27,,geostoryco20180731130723,,TMPIDN20180719125318,367.357131828
5418,1560021403,1560114000,1560007500,0,1.0,104,공단대천길,0,000,40.0,0,0.0,0.0,분류전ID_1560021400,geostoryco,5,60170,156,000,-,,geostoryco20180731130723,TMPIDN20180719125316,,239.42691359
